"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.523978125E0,-4.450055063E-1,9.872738838E0,1.423649788E0
5.528942188E0,-4.234672487E-1,9.800951958E0,1.469110847E0
5.533904688E0,-3.756119311E-1,9.913412094E0,1.476293445E0
5.538867188E0,-3.804003298E-1,9.901451111E0,1.435611248E0
5.543831250E0,-2.511900663E-1,9.891883850E0,1.375794411E0
5.548795313E0,-2.200750262E-1,9.875133514E0,1.347073555E0
5.553757813E0,-1.435084492E-1,9.858384132E0,1.445178509E0
5.558720313E0,-1.100087836E-1,9.860768318E0,1.449966788E0
5.563684375E0,-1.669237576E-2,9.827268600E0,1.560042739E0
5.568646875E0,6.227797270E-2,9.788990021E0,1.586359739E0
5.573609375E0,7.423940301E-2,9.772240639E0,1.514572024E0
5.578573438E0,9.576806426E-2,9.731558800E0,1.428428531E0
5.583535938E0,2.877830528E-2,9.700452805E0,1.426043987E0
5.588498438E0,7.240065839E-3,9.743529320E0,1.447572589E0
5.593462500E0,9.634267539E-3,9.736346245E0,1.435611248E0
5.598426563E0,-4.721365869E-3,9.731558800E0,1.538504362E0
5.603389063E0,-5.975927413E-2,9.779414177E0,1.449966788E0
5.608351563E0,-1.482968628E-1,9.808135033E0,1.416467190E0
5.613315625E0,-1.171913818E-1,9.832057953E0,1.445178509E0
5.618278125E0,-1.435084492E-1,9.846412659E0,1.385361671E0
5.623242188E0,-1.841907203E-1,9.901451111E0,1.335112214E0
5.628204688E0,-1.889695525E-1,9.867951393E0,1.375794411E0
5.633168750E0,-1.530852467E-1,9.817702293E0,1.399717450E0
5.638131250E0,-2.464016527E-1,9.784202576E0,1.330323815E0
5.643093750E0,-3.038241863E-1,9.753096581E0,1.378179073E0
5.648056250E0,-3.134010136E-1,9.724386215E0,1.335112214E0
5.653020313E0,-2.751129270E-1,9.726778984E0,1.272901297E0
5.657984375E0,-1.698351055E-1,9.774634361E0,1.241795778E0
5.662946875E0,-1.195855886E-1,9.741134644E0,1.256151438E0
5.667909375E0,-9.325893968E-2,9.738740921E0,1.263324499E0
5.672871875E0,-9.509769268E-3,9.688490868E0,1.284862638E0
5.677835938E0,5.988377333E-2,9.736346245E0,1.347073555E0
5.682798438E0,7.902780920E-2,9.698058128E0,1.361438870E0
5.687762500E0,1.316523552E-1,9.702846527E0,1.497822165E0
5.692726563E0,1.268735379E-1,9.669347763E0,1.591148138E0
5.697689063E0,7.902780920E-2,9.729164124E0,1.600715280E0
5.702651563E0,2.058342993E-1,9.633453369E0,1.567215681E0
5.707615625E0,1.651520431E-1,9.695664406E0,1.509793162E0
5.712578125E0,1.723346412E-1,9.621492386E0,1.519360304E0
5.717542188E0,2.321513742E-1,9.602347374E0,1.576792479E0
5.722504688E0,1.938728839E-1,9.628664970E0,1.660541654E0
5.727468750E0,1.914786696E-1,9.628664970E0,1.720358372E0
5.732431250E0,1.172967330E-1,9.698058128E0,1.694031715E0
5.737395313E0,1.202846877E-2,9.750701904E0,1.749069691E0
5.742357813E0,1.920149848E-2,9.762663841E0,1.679676175E0
5.747320313E0,-7.115567569E-3,9.834450722E0,1.679676175E0
5.752284375E0,-5.019204319E-2,9.808135033E0,1.689252973E0
5.757246875E0,-7.172070444E-2,9.714808464E0,1.526543021E0
5.762209375E0,-8.847054094E-2,9.817702293E0,1.536110282E0
5.767173438E0,-1.722197086E-1,9.793779373E0,1.452361107E0
5.772135938E0,-1.722197086E-1,9.834450722E0,1.464322567E0
5.777098438E0,-2.799013257E-1,9.824884415E0,1.299218416E0
5.782062500E0,-3.014395833E-1,9.784202576E0,1.193940520E0
5.787025000E0,-3.684388995E-1,9.733952522E0,1.160440803E0
5.791989063E0,-3.062183857E-1,9.812912941E0,1.131719947E0
5.796951563E0,-3.134010136E-1,9.860768318E0,1.222651720E0
5.801914063E0,-3.038241863E-1,9.870346069E0,1.208296180E0
5.806878125E0,-3.157951832E-1,9.901451111E0,1.162825465E0
5.811840625E0,-2.775071263E-1,9.836845398E0,1.203507662E0
5.816804688E0,-2.655456960E-1,9.848807335E0,1.349467874E0
5.821767188E0,-1.674408913E-1,9.848807335E0,1.368611932E0
5.826731250E0,-1.722197086E-1,9.822490692E0,1.435611248E0
5.831695313E0,-1.794023216E-1,9.719596863E0,1.459543705E0
5.836657813E0,-1.028357521E-1,9.769846916E0,1.550465822E0
5.841620313E0,-2.386540174E-2,9.791384697E0,1.560042739E0
5.846584375E0,1.920149848E-2,9.757884979E0,1.660541654E0
5.851546875E0,8.141243458E-2,9.796163559E0,1.756252289E0
5.856509375E0,1.819018722E-1,9.705241203E0,1.830424666E0
5.861473438E0,2.441223711E-1,9.674136162E0,1.770607948E0
5.866437500E0,2.441223711E-1,9.690885544E0,1.847174406E0
5.871398438E0,3.063333035E-1,9.698058128E0,1.871106982E0
5.876362500E0,2.632568479E-1,9.702846527E0,1.773002028E0
5.881326563E0,2.776220441E-1,9.645415306E0,1.746675491E0
5.886289063E0,2.154015303E-1,9.652597427E0,1.701214314E0
5.891251563E0,1.555848122E-1,9.683703423E0,1.677281976E0
5.896215625E0,5.030696467E-2,9.741134644E0,1.648570657E0
5.901178125E0,-4.540364072E-2,9.738740921E0,1.557648420E0
5.906140625E0,5.746084207E-5,9.755491257E0,1.411678791E0
5.911104688E0,-9.086474776E-2,9.803345680E0,1.356650352E0
5.916067188E0,-1.267586201E-1,9.772240639E0,1.399717450E0
5.921031250E0,-1.004415527E-1,9.755491257E0,1.287256956E0
5.925993750E0,-4.300943762E-2,9.712413788E0,1.265718579E0
5.930957813E0,4.073973373E-2,9.733952522E0,1.380573392E0
5.935921875E0,7.663360238E-2,9.676529884E0,1.457149386E0
5.940884375E0,6.705679744E-2,9.721991539E0,1.543292880E0
5.945846875E0,4.791276529E-2,9.688490868E0,1.677281976E0
5.950809375E0,6.945100427E-2,9.796163559E0,1.720358372E0
5.955773438E0,9.098923951E-2,9.765057564E0,1.799319267E0
5.960737500E0,-3.583640978E-2,9.738740921E0,1.746675491E0
5.965698438E0,-6.694187969E-2,9.779414177E0,1.732319832E0
5.970662500E0,-1.267586201E-1,9.839240074E0,1.799319267E0
5.975625000E0,-1.195855886E-1,9.879913330E0,1.804107547E0
5.980589063E0,-1.674408913E-1,9.879913330E0,1.715570092E0
5.985553125E0,-2.057193965E-1,9.903844833E0,1.691647053E0
5.990515625E0,-2.105077952E-1,9.884700775E0,1.662926316E0
5.995479688E0,-3.277566135E-1,9.875133514E0,1.555254221E0
6.000442188E0,-2.487958670E-1,9.863162994E0,1.514572024E0
6.005406250E0,-2.416132689E-1,9.879913330E0,1.339900613E0
6.010368750E0,-2.368248552E-1,9.853595734E0,1.268112898E0
6.015331250E0,-2.703245282E-1,9.774634361E0,1.241795778E0
6.020295313E0,-2.535746992E-1,9.815307617E0,1.272901297E0
6.025257813E0,-2.440074682E-1,9.796163559E0,1.282468557E0
6.030221875E0,-2.583630979E-1,9.798557281E0,1.325544953E0
6.035182813E0,-2.464016527E-1,9.800951958E0,1.313573956E0
6.040146875E0,-2.200750262E-1,9.805740356E0,1.320756555E0
6.045109375E0,-2.655456960E-1,9.798557281E0,1.239401579E0
6.050073438E0,-2.464016527E-1,9.772240639E0,1.186757922E0
6.055035938E0,-1.435084492E-1,9.815307617E0,1.177190661E0
6.060000000E0,-1.171913818E-1,9.834450722E0,1.304006696E0
6.064962500E0,-6.933607906E-2,9.836845398E0,1.356650352E0
6.069925000E0,-6.694187969E-2,9.834450722E0,1.373400211E0
6.074890625E0,-8.608591557E-2,9.889489174E0,1.483466506E0
6.079851563E0,-1.435084492E-1,9.870346069E0,1.464322567E0
6.084815625E0,-1.506910622E-1,9.860768318E0,1.552860141E0
6.089778125E0,-1.124029830E-1,9.913412094E0,1.607897997E0
6.094740625E0,-1.985463500E-1,9.911018372E0,1.627041936E0
6.099706250E0,-2.344402373E-1,9.913412094E0,1.634215117E0
6.104667188E0,-2.942569554E-1,9.942132950E0,1.610292196E0
6.109631250E0,-3.732177317E-1,9.975632668E0,1.615071058E0
6.114595313E0,-3.875733614E-1,9.949306488E0,1.689252973E0
6.119557813E0,-3.277566135E-1,1.001630592E1,1.672503233E0
6.124521875E0,-3.038241863E-1,9.934949875E0,1.682070255E0
6.129482813E0,-4.282556474E-1,9.930162430E0,1.526543021E0
6.134446875E0,-2.631514966E-1,9.942132950E0,1.490649223E0
6.139409375E0,-1.985463500E-1,9.927767754E0,1.591148138E0
6.144373438E0,-2.033347636E-1,9.901451111E0,1.452361107E0
6.149335938E0,-1.794023216E-1,9.822490692E0,1.600715280E0
6.154300000E0,-1.530852467E-1,9.834450722E0,1.636609197E0
6.159264063E0,-1.291528195E-1,9.755491257E0,1.617465258E0
6.164225000E0,-7.411490381E-2,9.841633797E0,1.617465258E0
6.169190625E0,-1.315470189E-1,9.755491257E0,1.682070255E0
6.174153125E0,-5.019204319E-2,9.805740356E0,1.686858773E0
6.179115625E0,-4.721365869E-3,9.851201057E0,1.739502430E0
6.184078125E0,-2.147120051E-2,9.800951958E0,1.727531552E0
6.189042188E0,-5.975927413E-2,9.815307617E0,1.703608632E0
6.194004688E0,-6.694187969E-2,9.769846916E0,1.694031715E0
6.198967188E0,-5.736507475E-2,9.829663277E0,1.694031715E0
6.203932813E0,-1.411142498E-1,9.879913330E0,1.732319832E0
6.208893750E0,-1.195855886E-1,9.808135033E0,1.761031151E0
6.213857813E0,-1.291528195E-1,9.793779373E0,1.722752571E0
6.218821875E0,-1.985463500E-1,9.808135033E0,1.758646488E0
6.223784375E0,-1.387200505E-1,9.803345680E0,1.717964292E0
6.228746875E0,-1.937579513E-1,9.743529320E0,1.641397715E0
6.233710938E0,-1.339412183E-1,9.788990021E0,1.567215681E0
6.238673438E0,-1.076145768E-1,9.741134644E0,1.435611248E0
6.243635938E0,-8.129751682E-2,9.760279655E0,1.476293445E0
6.248600000E0,-1.315470189E-1,9.733952522E0,1.423649788E0
6.253564063E0,-6.454767287E-2,9.750701904E0,1.433217049E0
6.258526563E0,-2.625960298E-2,9.736346245E0,1.430822849E0
6.263489063E0,-9.086474776E-2,9.731558800E0,1.418861270E0
6.268451563E0,-2.625960298E-2,9.657385826E0,1.452361107E0
6.273415625E0,-7.115567569E-3,9.676529884E0,1.394928932E0
6.278378125E0,-1.004415527E-1,9.698058128E0,1.438005328E0
6.283342188E0,-6.215347722E-2,9.707635880E0,1.433217049E0
6.288304688E0,-1.363354176E-1,9.745914459E0,1.284862638E0
6.293268750E0,-8.608591557E-2,9.721991539E0,1.371006131E0
6.298231250E0,-1.028357521E-1,9.719596863E0,1.277689695E0
6.303193750E0,-8.369170874E-2,9.743529320E0,1.217863441E0
6.308157813E0,-4.061523825E-2,9.719596863E0,1.160440803E0
6.313121875E0,-2.147120051E-2,9.733952522E0,1.198719382E0
6.318084375E0,-1.028357521E-1,9.743529320E0,1.241795778E0
6.323046875E0,-1.195855886E-1,9.738740921E0,1.253757238E0
6.328009375E0,-1.195855886E-1,9.738740921E0,1.222651720E0
6.332973438E0,-2.081135809E-1,9.748308182E0,1.260939837E0
6.337937500E0,-2.009405643E-1,9.784202576E0,1.275295496E0
6.342901563E0,-1.291528195E-1,9.805740356E0,1.349467874E0
6.347862500E0,-1.171913818E-1,9.769846916E0,1.299218416E0
6.352826563E0,-1.817965209E-1,9.793779373E0,1.447572589E0
6.357789063E0,-1.554698795E-1,9.772240639E0,1.430822849E0
6.362751563E0,-1.698351055E-1,9.796163559E0,1.509793162E0
6.367715625E0,-7.890331000E-2,9.827268600E0,1.536110282E0
6.372679688E0,-1.530852467E-1,9.834450722E0,1.543292880E0
6.377642188E0,-1.052203774E-1,9.839240074E0,1.536110282E0
6.382604688E0,-1.363354176E-1,9.848807335E0,1.476293445E0
6.387567188E0,-1.052203774E-1,9.844018936E0,1.521754622E0
6.392531250E0,-1.554698795E-1,9.846412659E0,1.545677543E0
6.397493750E0,-2.200750262E-1,9.832057953E0,1.619859338E0
6.402457813E0,-1.985463500E-1,9.872738838E0,1.641397715E0
6.407420313E0,-2.105077952E-1,9.872738838E0,1.660541654E0
6.412384375E0,-2.081135809E-1,9.791384697E0,1.617465258E0
6.417346875E0,-1.530852467E-1,9.791384697E0,1.574398279E0
6.422310938E0,-7.172070444E-2,9.800951958E0,1.639003396E0
6.427273438E0,-7.890331000E-2,9.822490692E0,1.516966224E0
6.432235938E0,-4.061523825E-2,9.736346245E0,1.409294248E0
6.437200000E0,-3.344221041E-2,9.729164124E0,1.449966788E0
6.442162500E0,-7.650911063E-2,9.748308182E0,1.344689012E0
6.447126563E0,-1.004415527E-1,9.750701904E0,1.306401014E0
6.452089063E0,-1.195855886E-1,9.760279655E0,1.189152122E0
6.457051563E0,-8.608591557E-2,9.822490692E0,1.201113582E0
6.462015625E0,-8.608591557E-2,9.803345680E0,1.196325064E0
6.466978125E0,-1.506910622E-1,9.769846916E0,1.213074923E0
6.471942188E0,-1.865849346E-1,9.829663277E0,1.292045236E0
6.476904688E0,-2.248634249E-1,9.822490692E0,1.325544953E0
6.481868750E0,-2.105077952E-1,9.772240639E0,1.397323132E0
6.486831250E0,-1.841907203E-1,9.855990410E0,1.447572589E0
6.491795313E0,-1.913637519E-1,9.810519218E0,1.442793846E0
6.496757813E0,-1.028357521E-1,9.726778984E0,1.423649788E0
6.501720313E0,-1.052203774E-1,9.788990021E0,1.516966224E0
6.506684375E0,-1.626524776E-1,9.714808464E0,1.461928368E0
6.511646875E0,-1.147971824E-1,9.755491257E0,1.502610564E0
6.516610938E0,-9.086474776E-2,9.707635880E0,1.509793162E0
6.521573438E0,-1.339412183E-1,9.733952522E0,1.464322567E0
6.526537500E0,-7.411490381E-2,9.733952522E0,1.454755306E0
6.531500000E0,-4.300943762E-2,9.743529320E0,1.426043987E0
6.536462500E0,5.030696467E-2,9.724386215E0,1.406899929E0
6.541426563E0,2.877830528E-2,9.700452805E0,1.390150189E0
6.546389063E0,3.116292879E-2,9.717203140E0,1.493043303E0
6.551353125E0,7.902780920E-2,9.796163559E0,1.536110282E0
6.556315625E0,2.638410218E-2,9.762663841E0,1.564821482E0
6.561278125E0,4.845864139E-3,9.798557281E0,1.586359739E0
6.566242188E0,-2.865380608E-2,9.755491257E0,1.493043303E0
6.571204688E0,7.240065839E-3,9.810519218E0,1.519360304E0
6.576168750E0,-8.129751682E-2,9.769846916E0,1.493043303E0
6.581131250E0,-1.219702139E-1,9.803345680E0,1.433217049E0
6.586095313E0,-1.554698795E-1,9.784202576E0,1.526543021E0
6.591057813E0,-1.794023216E-1,9.851201057E0,1.473899245E0
6.596021875E0,-1.411142498E-1,9.812912941E0,1.485860705E0
6.600984375E0,-1.482968628E-1,9.798557281E0,1.380573392E0
6.605946875E0,-1.387200505E-1,9.829663277E0,1.327939153E0
6.610910938E0,-1.171913818E-1,9.765057564E0,1.323150754E0
6.615873438E0,-1.243644133E-1,9.779414177E0,1.296824098E0
6.620837500E0,-3.822103515E-2,9.808135033E0,1.361438870E0
6.625800000E0,-2.865380608E-2,9.798557281E0,1.423649788E0
6.630762500E0,4.313393682E-2,9.765057564E0,1.454755306E0
6.635726563E0,2.877830528E-2,9.834450722E0,1.543292880E0
6.640689063E0,5.030696467E-2,9.779414177E0,1.615071058E0
6.645653125E0,2.398990095E-2,9.674136162E0,1.706002831E0
6.650615625E0,6.227797270E-2,9.772240639E0,1.751463890E0
6.655578125E0,5.509537086E-2,9.786596298E0,1.816069007E0
6.660542188E0,7.663360238E-2,9.784202576E0,1.796925068E0
6.665504688E0,7.423940301E-2,9.820096016E0,1.878279924E0
6.670468750E0,5.270116776E-2,9.757884979E0,1.842395663E0
6.675431250E0,-7.115567569E-3,9.791384697E0,1.813674808E0
6.680395313E0,-7.890331000E-2,9.791384697E0,1.686858773E0
6.685357813E0,-6.454767287E-2,9.798557281E0,1.650964856E0
6.690320313E0,-1.459026486E-1,9.798557281E0,1.617465258E0
6.695284375E0,-1.530852467E-1,9.829663277E0,1.495427966E0
6.700246875E0,-1.794023216E-1,9.774634361E0,1.476293445E0
6.705210938E0,-2.344402373E-1,9.810519218E0,1.466716647E0
6.710173438E0,-2.535746992E-1,9.753096581E0,1.478678107E0
6.715137500E0,-2.272576243E-1,9.760279655E0,1.378179073E0
6.720100000E0,-3.086126149E-1,9.745914459E0,1.220257521E0
6.725062500E0,-2.535746992E-1,9.848807335E0,1.153258204E0
6.730026563E0,-2.511900663E-1,9.803345680E0,1.136508465E0
6.734989063E0,-2.368248552E-1,9.832057953E0,1.126941204E0
6.739953125E0,-3.492948711E-1,9.755491257E0,1.210690260E0
6.744915625E0,-3.851887584E-1,9.757884979E0,1.306401014E0
6.749879688E0,-4.258614480E-1,9.741134644E0,1.363823533E0
6.754842188E0,-3.971501887E-1,9.731558800E0,1.404505730E0
6.759804688E0,-4.234672487E-1,9.779414177E0,1.394928932E0
6.764768750E0,-3.947559893E-1,9.777029037E0,1.308795214E0
6.769731250E0,-3.469006717E-1,9.781807899E0,1.237007499E0
6.774695313E0,-3.492948711E-1,9.719596863E0,1.208296180E0
6.779657813E0,-3.134010136E-1,9.750701904E0,1.174796462E0
6.784621875E0,-3.014395833E-1,9.714808464E0,1.193940520E0
6.789584375E0,-1.889695525E-1,9.733952522E0,1.222651720E0
6.794546875E0,-1.770081222E-1,9.662164688E0,1.241795778E0
6.799510938E0,2.451662440E-3,9.678915024E0,1.292045236E0
6.804473438E0,-4.300943762E-2,9.676529884E0,1.337506413E0
6.809437500E0,7.663360238E-2,9.654992104E0,1.339900613E0
6.814400000E0,6.945100427E-2,9.681308746E0,1.490649223E0
6.819362500E0,2.638410218E-2,9.686098099E0,1.524148822E0
6.824326563E0,1.053352952E-1,9.657385826E0,1.622253656E0
6.829289063E0,1.172967330E-1,9.729164124E0,1.631820798E0
6.834253125E0,9.815269709E-2,9.686098099E0,1.646176457E0
6.839215625E0,1.268735379E-1,9.683703423E0,1.749069691E0
6.844179688E0,8.380663395E-2,9.686098099E0,1.749069691E0
6.849142188E0,7.184520364E-2,9.678915024E0,1.636609197E0
6.854106250E0,1.005468965E-1,9.762663841E0,1.655753255E0
6.859068750E0,2.398990095E-2,9.781807899E0,1.555254221E0
6.864031250E0,-9.509769268E-3,9.717203140E0,1.588753939E0
6.868995313E0,-1.052203774E-1,9.791384697E0,1.442793846E0
6.873957813E0,-1.315470189E-1,9.774634361E0,1.363823533E0
6.878920313E0,-2.129019946E-1,9.860768318E0,1.359044671E0
6.883884375E0,-3.110068142E-1,9.846412659E0,1.342294812E0
6.888846875E0,-3.301508427E-1,9.860768318E0,1.311189294E0
6.893810938E0,-3.349392414E-1,9.812912941E0,1.394928932E0
6.898773438E0,-3.134010136E-1,9.800951958E0,1.380573392E0
6.903737500E0,-2.440074682E-1,9.848807335E0,1.430822849E0
6.908700000E0,-1.985463500E-1,9.875133514E0,1.495427966E0
6.913662500E0,-1.865849346E-1,9.884700775E0,1.581571341E0
6.918626563E0,-2.464016527E-1,9.925383568E0,1.722752571E0
6.923590625E0,-2.248634249E-1,9.913412094E0,1.804107547E0
6.928553125E0,-2.559688985E-1,9.879913330E0,1.768213749E0
6.933515625E0,-3.253624141E-1,9.884700775E0,1.780175209E0
6.938479688E0,-3.229682446E-1,9.858384132E0,1.729925632E0
6.943442188E0,-3.947559893E-1,9.922988892E0,1.622253656E0
6.948406250E0,-3.612563312E-1,9.894268990E0,1.509793162E0
6.953368750E0,-3.540737033E-1,9.980412483E0,1.435611248E0
6.958331250E0,-3.445064723E-1,9.951700211E0,1.414072990E0
6.963295313E0,-3.086126149E-1,9.932557106E0,1.394928932E0
6.968257813E0,-3.062183857E-1,1.001870060E1,1.428428531E0
6.973220313E0,-2.966511548E-1,9.958883286E0,1.655753255E0
6.978184375E0,-3.229682446E-1,9.901451111E0,1.734714150E0
6.983146875E0,-2.344402373E-1,9.851201057E0,1.832818866E0
6.988110938E0,-1.626524776E-1,9.865556717E0,1.866318464E0
6.993073438E0,-1.100087836E-1,9.846412659E0,1.890250921E0
6.998037500E0,4.313393682E-2,9.815307617E0,1.794530749E0
7.003000000E0,6.705679744E-2,9.781807899E0,1.725146890E0
7.007962500E0,8.859504014E-2,9.772240639E0,1.684464574E0
7.012925000E0,1.460079998E-1,9.700452805E0,1.550465822E0
7.017889063E0,1.699404269E-1,9.650202751E0,1.545677543E0
7.022853125E0,2.201899439E-1,9.621492386E0,1.495427966E0
7.027815625E0,2.584780157E-1,9.609530449E0,1.454755306E0
7.032779688E0,2.656510174E-1,9.580809593E0,1.445178509E0
7.037742188E0,2.680452466E-1,9.643030167E0,1.339900613E0
7.042706250E0,2.489012182E-1,9.544916153E0,1.354256272E0
7.047668750E0,2.058342993E-1,9.578415871E0,1.335112214E0
7.052632813E0,2.345455736E-1,9.580809593E0,1.380573392E0
7.057593750E0,2.512954175E-1,9.561666489E0,1.399717450E0
7.062559375E0,2.345455736E-1,9.578415871E0,1.557648420E0
7.067521875E0,2.130073458E-1,9.602347374E0,1.583965540E0
7.072484375E0,1.795076579E-1,9.659780502E0,1.629426599E0
7.077446875E0,1.914786696E-1,9.607136726E0,1.605503798E0
7.082410938E0,1.795076579E-1,9.590386391E0,1.600715280E0
7.087373438E0,2.034401149E-1,9.614309311E0,1.593542337E0
7.092335938E0,1.340465695E-1,9.640635490E0,1.538504362E0
7.097300000E0,8.620083332E-2,9.602347374E0,1.512177706E0
7.102264063E0,8.859504014E-2,9.686098099E0,1.701214314E0
7.107225000E0,1.101237014E-1,9.607136726E0,1.784963489E0
7.112189063E0,4.791276529E-2,9.659780502E0,1.794530749E0
7.117151563E0,-5.497087166E-2,9.698058128E0,1.873501062E0
7.122115625E0,-8.369170874E-2,9.736346245E0,1.823251605E0
7.127078125E0,-1.626524776E-1,9.769846916E0,1.756252289E0
7.132042188E0,-1.770081222E-1,9.767452240E0,1.816069007E0
7.137004688E0,-2.320460379E-1,9.803345680E0,1.768213749E0
7.141968750E0,-2.942569554E-1,9.836845398E0,1.686858773E0
7.146931250E0,-3.277566135E-1,9.817702293E0,1.670108914E0
7.151895313E0,-3.397180736E-1,9.834450722E0,1.552860141E0
7.156857813E0,-3.373238444E-1,9.781807899E0,1.562427282E0
7.161820313E0,-3.899675608E-1,9.779414177E0,1.615071058E0
7.166784375E0,-3.564679027E-1,9.798557281E0,1.617465258E0
7.171748438E0,-3.708235621E-1,9.786596298E0,1.593542337E0
7.176710938E0,-3.851887584E-1,9.736346245E0,1.684464574E0
7.181673438E0,-3.851887584E-1,9.741134644E0,1.677281976E0
7.186637500E0,-3.229682446E-1,9.729164124E0,1.725146890E0
7.191600000E0,-2.966511548E-1,9.729164124E0,1.717964292E0
7.196562500E0,-3.086126149E-1,9.741134644E0,1.674897313E0
7.201526563E0,-2.655456960E-1,9.717203140E0,1.579177141E0
7.206490625E0,-2.918627560E-1,9.719596863E0,1.519360304E0
7.211451563E0,-2.655456960E-1,9.643030167E0,1.557648420E0
7.216415625E0,-3.349392414E-1,9.647809982E0,1.555254221E0
7.221379688E0,-3.588621020E-1,9.678915024E0,1.500216365E0
7.226342188E0,-4.354382753E-1,9.626279831E0,1.447572589E0
7.231304688E0,-4.641495049E-1,9.614309311E0,1.356650352E0
7.236268750E0,-4.832935631E-1,9.535348892E0,1.234613180E0
7.241231250E0,-4.258614480E-1,9.564060211E0,1.079076290E0
7.246193750E0,-3.732177317E-1,9.477926254E0,1.047970772E0
7.251157813E0,-3.708235621E-1,9.363062859E0,9.044048786E-1
7.256121875E0,-2.918627560E-1,9.293677330E0,8.326171637E-1
7.261085938E0,-2.655456960E-1,9.202746391E0,7.919444442E-1
7.266046875E0,-2.057193965E-1,9.174035072E0,7.656177878E-1
7.271010938E0,-4.300943762E-2,9.209928513E0,8.063001037E-1
7.275973438E0,-4.061523825E-2,9.164458275E0,8.541554213E-1
7.280935938E0,-6.215347722E-2,9.171640396E0,9.402987957E-1
7.285901563E0,1.920149848E-2,9.118996620E0,9.355103970E-1
7.290864063E0,4.313393682E-2,9.083103180E0,1.045586228E0
7.295826563E0,-2.386540174E-2,9.071141243E0,1.107797146E0
7.300789063E0,-5.975927413E-2,9.051998138E0,1.050364971E0
7.305753125E0,-3.822103515E-2,9.130958557E0,1.181969523E0
7.310715625E0,-1.171913818E-1,9.102247238E0,1.208296180E0
7.315678125E0,-8.608591557E-2,9.121391296E0,1.229824781E0
7.320642188E0,-1.267586201E-1,9.193179131E0,1.217863441E0
7.325604688E0,-1.339412183E-1,9.150102615E0,1.308795214E0
7.330568750E0,-6.215347722E-2,9.197957993E0,1.256151438E0
7.335531250E0,-1.076145768E-1,9.176429749E0,1.275295496E0
7.340495313E0,-8.369170874E-2,9.152497292E0,1.258545637E0
7.345457813E0,-7.411490381E-2,9.090286255E0,1.318362474E0
7.350421875E0,2.398990095E-2,9.188390732E0,1.394928932E0
7.355384375E0,2.877830528E-2,9.190785408E0,1.500216365E0
7.360346875E0,7.240065839E-3,9.200352669E0,1.442793846E0
7.365310938E0,3.834553435E-2,9.150102615E0,1.490649223E0
7.370273438E0,3.595133126E-2,9.169246674E0,1.457149386E0
7.375237500E0,5.030696467E-2,9.212313652E0,1.382967472E0
7.380201563E0,1.388349682E-1,9.176429749E0,1.241795778E0
7.385162500E0,5.988377333E-2,9.233851433E0,1.179575324E0
7.390126563E0,1.172967330E-1,9.238640785E0,1.229824781E0
7.395089063E0,1.388349682E-1,9.202746391E0,1.256151438E0
7.400053125E0,1.484021842E-1,9.257783890E0,1.469110847E0
7.405015625E0,1.077295020E-1,9.329562187E0,1.509793162E0
7.409979688E0,1.771230400E-1,9.310427666E0,1.674897313E0
7.414942188E0,1.460079998E-1,9.322389603E0,1.796925068E0
7.419904688E0,1.125083268E-1,9.353494644E0,1.722752571E0
7.424868750E0,1.292581707E-1,9.300851822E0,1.710781574E0
7.429831250E0,9.338344634E-2,9.382205963E0,1.684464574E0
7.434795313E0,8.380663395E-2,9.504242897E0,1.574398279E0
7.439759375E0,1.364407688E-1,9.434849739E0,1.493043303E0
7.444721875E0,2.159569971E-2,9.540136337E0,1.423649788E0
7.449685938E0,-2.336740959E-3,9.599953651E0,1.289651155E0
7.454648438E0,-5.736507475E-2,9.585598946E0,1.337506413E0
7.459612500E0,-1.076145768E-1,9.592781067E0,1.339900613E0
7.464573438E0,-2.081135809E-1,9.599953651E0,1.323150754E0
7.469537500E0,-2.368248552E-1,9.542531013E0,1.411678791E0
7.474500000E0,-2.535746992E-1,9.611914635E0,1.502610564E0
7.479462500E0,-2.344402373E-1,9.554492950E0,1.387755871E0
7.484426563E0,-2.081135809E-1,9.544916153E0,1.392544270E0
7.489390625E0,-1.841907203E-1,9.549704552E0,1.368611932E0
7.494353125E0,-1.291528195E-1,9.540136337E0,1.371006131E0
7.499315625E0,-9.565314651E-2,9.547310829E0,1.435611248E0
7.504279688E0,-3.822103515E-2,9.494675636E0,1.385361671E0
7.509242188E0,-1.669237576E-2,9.434849739E0,1.488254905E0
7.514204688E0,2.159569971E-2,9.418099403E0,1.449966788E0
7.519168750E0,7.423940301E-2,9.449205399E0,1.493043303E0
7.524131250E0,1.579789966E-1,9.384600639E0,1.404505730E0
7.529095313E0,9.338344634E-2,9.415705681E0,1.399717450E0
7.534059375E0,1.172967330E-1,9.310427666E0,1.438005328E0
7.539021875E0,1.172967330E-1,9.375033379E0,1.509793162E0
7.543984375E0,1.292581707E-1,9.391782761E0,1.459543705E0
7.548948438E0,1.077295020E-1,9.446811676E0,1.461928368E0
7.553912500E0,9.634267539E-3,9.451600075E0,1.476293445E0
7.558875000E0,-6.933607906E-2,9.501849174E0,1.488254905E0
7.563837500E0,-1.435084492E-1,9.482705116E0,1.449966788E0
7.568801563E0,-1.794023216E-1,9.537743568E0,1.342294812E0
